UVM_ERROR  @   12137.9621870us:  [m_master_transmission_checker_1] PD1 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 1  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   12141.8021870us:  [m_master_transmission_checker_0] PD0 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 0  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   12141.8021870us:  [m_master_transmission_checker_1] PD1 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 1  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_INFO   @   12141.9071870us:  [mixed_external_internal_sync_seq] mixed_external_internal_sync_seq sequence starting  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/agents/top/includes/top_seq_inc.sv(92) 
UVM_INFO   @   12141.9081870us:  [sim:description:1]     *sync some channels using SYNCB pin and some using internal sync 
UVM_INFO   @   12141.9081870us:  [sim:description:2]     **sync channels 0b01 using SYNCB pin and channels 0b10 using internal sync 
UVM_ERROR  @   12145.6431870us:  [m_master_transmission_checker_0] PD0 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 0  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   12145.6431870us:  [m_master_transmission_checker_1] PD1 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 1  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   12159.4831870us:  [m_master_transmission_checker_0] PD0 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 0  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   12159.4831870us:  [m_master_transmission_checker_1] PD1 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 1  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   12168.1231870us:  [m_master_transmission_checker_0] PD0 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 0  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   12168.1231870us:  [m_master_transmission_checker_1] PD1 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 1  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   12271.9631870us:  [m_master_transmission_checker_0] PD0 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 0  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   12271.9631870us:  [m_master_transmission_checker_1] PD1 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 1  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   12275.8031870us:  [m_master_transmission_checker_0] PD0 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 0  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   12275.8031870us:  [m_master_transmission_checker_1] PD1 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 1  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   12279.6431870us:  [m_master_transmission_checker_0] PD0 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 0  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   12279.6431870us:  [m_master_transmission_checker_1] PD1 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 1  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   12621.9631870us:  [m_master_transmission_checker_0] PD0 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 0  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   12621.9631870us:  [m_master_transmission_checker_1] PD1 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 1  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   13071.9631870us:  [m_master_transmission_checker_0] PD0 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 0  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   13071.9631870us:  [m_master_transmission_checker_1] PD1 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 1  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   13075.8031870us:  [m_master_transmission_checker_0] PD0 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 0  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   13075.8031870us:  [m_master_transmission_checker_1] PD1 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 1  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   13191.9631870us:  [m_master_transmission_checker_0] PD0 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 0  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   13191.9631870us:  [m_master_transmission_checker_1] PD1 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 1  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   13671.9631870us:  [m_master_transmission_checker_0] PD0 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 0  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   13671.9631870us:  [m_master_transmission_checker_1] PD1 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 1  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   13675.8031870us:  [m_master_transmission_checker_0] PD0 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 0  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   13675.8031870us:  [m_master_transmission_checker_1] PD1 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 1  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_INFO   @   13675.9081870us:  [sim:description:2]     **sync channels 0b10 using SYNCB pin and channels 0b01 using internal sync 
UVM_ERROR  @   13679.6431870us:  [m_master_transmission_checker_0] PD0 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 0  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   13679.6431870us:  [m_master_transmission_checker_1] PD1 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 1  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   13693.4831870us:  [m_master_transmission_checker_0] PD0 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 0  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   13693.4831870us:  [m_master_transmission_checker_1] PD1 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 1  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   13702.1231870us:  [m_master_transmission_checker_0] PD0 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 0  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   13702.1231870us:  [m_master_transmission_checker_1] PD1 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 1  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   13805.9631870us:  [m_master_transmission_checker_0] PD0 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 0  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   13805.9631870us:  [m_master_transmission_checker_1] PD1 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 1  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   13809.8031870us:  [m_master_transmission_checker_0] PD0 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 0  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   13809.8031870us:  [m_master_transmission_checker_1] PD1 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 1  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   13813.6431870us:  [m_master_transmission_checker_0] PD0 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 0  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   13813.6431870us:  [m_master_transmission_checker_1] PD1 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 1  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   14155.9631870us:  [m_master_transmission_checker_0] PD0 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 0  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   14155.9631870us:  [m_master_transmission_checker_1] PD1 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 1  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   14605.9631870us:  [m_master_transmission_checker_0] PD0 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 0  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   14605.9631870us:  [m_master_transmission_checker_1] PD1 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 1  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   14609.8031870us:  [m_master_transmission_checker_0] PD0 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 0  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   14609.8031870us:  [m_master_transmission_checker_1] PD1 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 1  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   14725.9631870us:  [m_master_transmission_checker_0] PD0 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 0  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   14725.9631870us:  [m_master_transmission_checker_1] PD1 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 1  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   15205.9631870us:  [m_master_transmission_checker_0] PD0 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 0  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   15205.9631870us:  [m_master_transmission_checker_1] PD1 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 1  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   15209.8031870us:  [m_master_transmission_checker_0] PD0 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 0  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   15209.8031870us:  [m_master_transmission_checker_1] PD1 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 1  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_INFO   @   15209.9081870us:  [syncb_already_active_seq] syncb_already_active_seq sequence starting  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/agents/top/includes/top_seq_inc.sv(92) 
UVM_INFO   @   15209.9091870us:  [sim:description:1]     *SYNCB already active 
UVM_ERROR  @   15315.5641870us:  [m_master_transmission_checker_0] PD0 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 0  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   15315.5641870us:  [m_master_transmission_checker_1] PD1 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 1  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   15619.4041870us:  [m_master_transmission_checker_0] PD0 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 0  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   15619.4041870us:  [m_master_transmission_checker_1] PD1 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 1  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   15923.2441870us:  [m_master_transmission_checker_0] PD0 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 0  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   15923.2441870us:  [m_master_transmission_checker_1] PD1 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 1  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_INFO   @   16423.3491870us:  [syncb_during_running_crm_seq] syncb_during_running_crm_seq sequence starting  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/agents/top/includes/top_seq_inc.sv(92) 
UVM_INFO   @   16423.3501870us:  [sim:description:1]     *sync CRM using SYNCB pin during an already running CRM 
UVM_ERROR  @   16531.8851870us:  [m_master_transmission_checker_0] PD0 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 0  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   16531.8851870us:  [m_master_transmission_checker_1] PD1 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 1  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   17690.5251870us:  [m_master_transmission_checker_0] PD0 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 0  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   17690.5251870us:  [m_master_transmission_checker_1] PD1 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 1  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_INFO   @   18740.6301870us:  [syncb_sync_error_seq]  syncb_sync_error_seq sequence starting  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/agents/top/includes/top_seq_inc.sv(92) 
UVM_INFO   @   18740.6311870us:  [sim:description:1]     *sync error at waiting for SYCB pin 
UVM_ERROR  @   18846.2861870us:  [m_master_transmission_checker_0] PD0 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 0  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   18846.2861870us:  [m_master_transmission_checker_1] PD1 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 1  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   19149.1661870us:  [m_master_transmission_checker_0] PD0 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 0  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   19149.1661870us:  [m_master_transmission_checker_1] PD1 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 1  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   19453.0061870us:  [m_master_transmission_checker_0] PD0 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 0  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   19453.0061870us:  [m_master_transmission_checker_1] PD1 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 1  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   19456.8461870us:  [m_master_transmission_checker_0] PD0 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 0  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   19456.8461870us:  [m_master_transmission_checker_1] PD1 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 1  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   19461.6861870us:  [m_master_transmission_checker_0] PD0 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 0  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   19461.6861870us:  [m_master_transmission_checker_1] PD1 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 1  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   19465.5261870us:  [m_master_transmission_checker_0] PD0 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 0  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   19465.5261870us:  [m_master_transmission_checker_1] PD1 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 1  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   19970.3661870us:  [m_master_transmission_checker_0] PD0 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 0  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   19970.3661870us:  [m_master_transmission_checker_1] PD1 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 1  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   19974.2061870us:  [m_master_transmission_checker_0] PD0 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 0  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   19974.2061870us:  [m_master_transmission_checker_1] PD1 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 1  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_INFO   @   19974.3111870us:  [syncb_random_commands_seq] syncb_random_commands_seq sequence starting  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/agents/top/includes/top_seq_inc.sv(92) 
UVM_INFO   @   19974.3121870us:  [sim:description:1]     *synchronize mixed/random commands 
UVM_ERROR  @   19978.0471870us:  [m_master_transmission_checker_0] PD0 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 0  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   19978.0471870us:  [m_master_transmission_checker_1] PD1 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 1  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   19982.8871870us:  [m_master_transmission_checker_0] PD0 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 0  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   19982.8871870us:  [m_master_transmission_checker_1] PD1 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 1  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_INFO   @   19983.9921870us:  [upload_tdma_scheme_seq] upload_tdma_scheme_seq sequence starting  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/agents/top/includes/top_seq_inc.sv(92) 
UVM_ERROR  @   19991.5681870us:  [m_master_transmission_checker_0] PD0 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 0  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   19991.5681870us:  [m_master_transmission_checker_1] PD1 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 1  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_INFO   @   20041.6731870us:  [upload_tdma_scheme_seq] uploaded TDMA scheme:
 TDMA Scheme: 1 packets, period = 610 us
  0 | Symbols:  42 | SID_0Bit | Start:    63 -   106  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/sequences/sub_sequences/pdcm/upload_tdma_scheme_seq.svh(36) 
UVM_INFO   @   20141.6731870us:  [sim:description:2]     **sync 3 random commands ( WAIT,  CRM,  PDCM) using different SPI frames at all channels 
UVM_INFO   @   20151.1681870us:  [dsi3_master_transmission_checker] start PDCM at channel 0 with 1 pulses and a PDCM period of 610  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(1081) 
UVM_INFO   @   20175.2909300us:  [sim:measure]           't__DSI,BIT,8__' = '8.000000' condition = 'at channel 0' 
UVM_INFO   @   20539.1681870us:  [dsi3_master_transmission_checker] start PDCM at channel 1 with 1 pulses and a PDCM period of 610  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(1081) 
UVM_INFO   @   20567.2909700us:  [sim:measure]           't__DSI,BIT,8__' = '8.000000' condition = 'at channel 1' 
UVM_INFO   @   20759.0809300us:  [dsi3_master_transmission_checker] start PDCM at channel 0 with 1 pulses and a PDCM period of 610  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(1081) 
UVM_INFO   @   21151.0809700us:  [dsi3_master_transmission_checker] start PDCM at channel 1 with 1 pulses and a PDCM period of 610  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(1081) 
UVM_INFO   @   29126.9020650us:  [sim:measure]           't__DSI,BIT,8__' = '8.000000' condition = 'at channel 1' 
UVM_INFO   @   29126.9020650us:  [sim:measure]           't__DSI,BIT,8__' = '8.000000' condition = 'at channel 0' 
UVM_INFO   @   29404.2731870us:  [syncb_random_commands_seq] => syncronized channels 0b11, start of channel 0 at 29110.692000us  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/sequences/sub_sequences/sync/dsi3_sync_base_seq.sv(73) 
UVM_INFO   @   29404.2731870us:  [syncb_random_commands_seq] => syncronized channels 0b11, start of channel 1 at 29110.692000us  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/sequences/sub_sequences/sync/dsi3_sync_base_seq.sv(73) 
UVM_INFO   @   30404.2731870us:  [upload_tdma_scheme_seq] upload_tdma_scheme_seq sequence starting  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/agents/top/includes/top_seq_inc.sv(92) 
UVM_ERROR  @   30411.8491870us:  [m_master_transmission_checker_0] PD0 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 0  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   30411.8491870us:  [m_master_transmission_checker_1] PD1 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 1  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_INFO   @   30461.9541870us:  [upload_tdma_scheme_seq] uploaded TDMA scheme:
 TDMA Scheme: 1 packets, period = 336 us
  0 | Symbols:  18 | SID_4Bit | Start:    51 -    82  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/sequences/sub_sequences/pdcm/upload_tdma_scheme_seq.svh(36) 
UVM_INFO   @   30561.9541870us:  [sim:description:2]     **sync 3 random commands ( CRM,  CRM,  WAIT) using different SPI frames at all channels 
UVM_INFO   @   38225.3941870us:  [syncb_random_commands_seq] => syncronized channels 0b11, start of channel 0 at 37931.803000us  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/sequences/sub_sequences/sync/dsi3_sync_base_seq.sv(73) 
UVM_INFO   @   38225.3941870us:  [syncb_random_commands_seq] => syncronized channels 0b11, start of channel 1 at 37931.803000us  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/sequences/sub_sequences/sync/dsi3_sync_base_seq.sv(73) 
UVM_INFO   @   39225.3941870us:  [upload_tdma_scheme_seq] upload_tdma_scheme_seq sequence starting  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/agents/top/includes/top_seq_inc.sv(92) 
UVM_INFO   @   39283.0751870us:  [upload_tdma_scheme_seq] uploaded TDMA scheme:
 TDMA Scheme: 1 packets, period = 354 us
  0 | Symbols:  23 | SID_16Bit_CRC | Start:    68 -    96  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/sequences/sub_sequences/pdcm/upload_tdma_scheme_seq.svh(36) 
UVM_INFO   @   39383.0751870us:  [sim:description:2]     **sync 2 random commands ( CRM,  CRM) using different SPI frames at all channels 
UVM_INFO   @   46445.5951870us:  [syncb_random_commands_seq] => syncronized channels 0b11, start of channel 0 at 46152.025000us  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/sequences/sub_sequences/sync/dsi3_sync_base_seq.sv(73) 
UVM_INFO   @   46445.5951870us:  [syncb_random_commands_seq] => syncronized channels 0b11, start of channel 1 at 46152.025000us  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/sequences/sub_sequences/sync/dsi3_sync_base_seq.sv(73) 
